Clock Rate is 6
3,1678222014.7109902,1
4,1678222014.7110121,0
5,1678222014.711055,0
6,1678222014.711085,0
7,1678222014.7110898,0
8,1678222014.711093,0
9,1678222015.711904,0
10,1678222015.711951,0
11,1678222015.711956,0
12,1678222015.7119832,0
13,1678222015.71199,0
14,1678222015.7120042,0
15,1678222016.715599,0
16,1678222016.715639,0
17,1678222016.7156649,0
18,1678222016.715677,0
19,1678222016.7156858,0
20,1678222016.7157068,0
21,1678222017.716712,0
22,1678222017.716737,0
23,1678222017.716825,0
24,1678222017.716842,0
25,1678222017.7168498,0
26,1678222017.7168992,0
27,1678222018.719446,0
28,1678222018.719487,0
29,1678222018.719538,0
30,1678222018.719563,0
31,1678222018.719616,0
32,1678222018.71965,0
33,1678222019.7219808,0
34,1678222019.722094,0
35,1678222019.7221131,0
36,1678222019.722175,0
37,1678222019.7222028,0
38,1678222019.722246,0
40,1678222020.725891,0
41,1678222020.72603,0
42,1678222020.726049,0
43,1678222020.726076,0
44,1678222020.726089,0
45,1678222020.726166,0
46,1678222021.727249,0
47,1678222021.727286,0
48,1678222021.727376,0
49,1678222021.727436,0
50,1678222021.7274601,0
51,1678222021.7275891,0
52,1678222022.729913,0
53,1678222022.730048,0
54,1678222022.730068,0
55,1678222022.730077,0
56,1678222022.7300851,0
57,1678222022.730109,0
58,1678222023.733571,0
59,1678222023.7336352,0
60,1678222023.733663,0
61,1678222023.733688,0
62,1678222023.7337,0
63,1678222023.7337291,0
64,1678222024.738743,0
65,1678222024.7387688,0
66,1678222024.7387981,0
67,1678222024.7388108,0
68,1678222024.7388318,0
69,1678222024.738879,0
70,1678222025.743362,0
71,1678222025.743406,0
72,1678222025.7434208,0
73,1678222025.7434711,0
74,1678222025.743497,0
75,1678222025.743519,0
76,1678222026.7460191,0
77,1678222026.74613,0
78,1678222026.746189,0
79,1678222026.746227,0
80,1678222026.746249,0
81,1678222026.746279,0
82,1678222027.7486029,0
83,1678222027.748645,0
84,1678222027.748659,0
85,1678222027.748683,0
86,1678222027.748706,0
87,1678222027.748727,0
88,1678222028.751282,0
89,1678222028.751355,0
90,1678222028.751384,0
91,1678222028.751411,0
92,1678222028.751435,0
93,1678222028.751477,0
95,1678222029.753908,0
96,1678222029.754019,0
97,1678222029.754061,0
98,1678222029.754097,0
99,1678222029.7541351,0
100,1678222029.754146,0
101,1678222030.756628,0
102,1678222030.756654,0
103,1678222030.756712,0
104,1678222030.756741,0
105,1678222030.756764,0
106,1678222030.756785,0
107,1678222031.759219,2
108,1678222031.75924,1
109,1678222031.7592478,0
110,1678222031.759349,0
111,1678222031.7593868,0
112,1678222031.759424,0
113,1678222032.7618449,1
115,1678222032.761866,0
116,1678222032.7619698,0
117,1678222032.762032,0
118,1678222032.76207,0
119,1678222032.7621021,0
120,1678222033.7648351,0
121,1678222033.7648919,0
122,1678222033.764908,0
123,1678222033.764935,0
124,1678222033.7649589,0
125,1678222033.764983,0
126,1678222034.7672908,1
127,1678222034.7673001,0
128,1678222034.767348,0
129,1678222034.767375,0
130,1678222034.7673862,0
131,1678222034.7673962,0
132,1678222035.76739,1
133,1678222035.7673972,0
134,1678222035.7674088,0
135,1678222035.767443,0
136,1678222035.7674618,0
137,1678222035.767504,0
138,1678222036.772456,0
139,1678222036.772595,0
140,1678222036.77263,0
141,1678222036.7726562,0
142,1678222036.7726789,0
143,1678222036.772692,0
144,1678222037.7771652,1
145,1678222037.777185,0
146,1678222037.777289,0
147,1678222037.7773519,0
148,1678222037.7773929,0
149,1678222037.777453,0
150,1678222038.7779021,0
151,1678222038.7780302,0
152,1678222038.778135,0
153,1678222038.778155,0
154,1678222038.778213,0
155,1678222038.778226,0
156,1678222039.780573,0
157,1678222039.780641,0
158,1678222039.780679,0
159,1678222039.780716,0
160,1678222039.780742,0
161,1678222039.780807,0
162,1678222040.785002,0
163,1678222040.785028,0
164,1678222040.78504,0
165,1678222040.785082,0
166,1678222040.7851222,0
167,1678222040.785154,0
168,1678222041.787617,0
169,1678222041.787665,0
170,1678222041.7878358,0
171,1678222041.787955,0
172,1678222041.787977,0
173,1678222041.788002,0
174,1678222042.792042,0
175,1678222042.792064,0
176,1678222042.7920918,0
177,1678222042.792118,0
178,1678222042.79213,0
179,1678222042.7921422,0
180,1678222043.795987,0
181,1678222043.796078,0
182,1678222043.7960901,0
183,1678222043.796108,0
184,1678222043.7961159,0
185,1678222043.7961228,0
186,1678222044.796284,0
187,1678222044.796399,0
188,1678222044.796468,0
189,1678222044.796494,0
190,1678222044.7965178,0
191,1678222044.79653,0
192,1678222045.798681,0
193,1678222045.798711,0
194,1678222045.7987242,0
195,1678222045.798731,0
196,1678222045.798754,0
197,1678222045.7987719,0
198,1678222046.798989,0
199,1678222046.799093,0
200,1678222046.799121,0
201,1678222046.799142,0
202,1678222046.799158,0
203,1678222046.799167,0
204,1678222047.801499,0
205,1678222047.801564,0
206,1678222047.8016121,0
207,1678222047.801641,0
208,1678222047.801674,0
209,1678222047.801697,0
210,1678222048.804348,0
211,1678222048.804387,0
212,1678222048.804476,0
213,1678222048.804522,0
214,1678222048.8045619,0
215,1678222048.804574,0
216,1678222049.808835,0
217,1678222049.808872,0
218,1678222049.8089652,0
219,1678222049.809012,0
220,1678222049.8090508,0
221,1678222049.809063,0
222,1678222050.811458,0
223,1678222050.8115149,0
224,1678222050.811548,0
225,1678222050.811577,0
226,1678222050.8116,0
227,1678222050.811622,0
228,1678222051.815556,0
229,1678222051.815595,0
230,1678222051.815687,0
231,1678222051.8157032,0
232,1678222051.815743,0
233,1678222051.815756,0
234,1678222052.816563,0
235,1678222052.816705,0
236,1678222052.816739,0
237,1678222052.8167639,0
238,1678222052.816788,0
239,1678222052.81681,0
240,1678222053.819777,2
241,1678222053.819798,1
242,1678222053.8198059,0
243,1678222053.8199081,0
244,1678222053.819963,0
245,1678222053.819988,0
246,1678222054.823296,0
247,1678222054.823332,0
248,1678222054.8233669,0
249,1678222054.8234181,0
250,1678222054.8234549,0
251,1678222054.823472,0
252,1678222055.827662,0
253,1678222055.8277361,0
254,1678222055.827747,0
255,1678222055.827761,0
256,1678222055.8277671,0
257,1678222055.8277829,0
258,1678222056.831098,0
259,1678222056.831125,0
260,1678222056.831171,0
261,1678222056.8312,0
262,1678222056.831224,0
263,1678222056.831264,0
264,1678222057.8336241,0
265,1678222057.833664,0
266,1678222057.833756,0
267,1678222057.8337998,0
268,1678222057.833847,0
269,1678222057.833859,0
270,1678222058.8362901,0
271,1678222058.83645,1
272,1678222058.8364742,0
273,1678222058.836489,0
274,1678222058.8364968,0
275,1678222058.836538,0
276,1678222059.8411222,0
277,1678222059.841148,0
278,1678222059.8411798,0
279,1678222059.841194,0
280,1678222059.841202,0
281,1678222059.841225,0
282,1678222060.8460102,0
283,1678222060.846049,0
284,1678222060.846123,0
285,1678222060.846186,0
286,1678222060.846213,0
287,1678222060.8462532,0
288,1678222061.850771,1
289,1678222061.850785,0
290,1678222061.8508039,0
291,1678222061.850862,0
292,1678222061.8508868,0
293,1678222061.85092,0
294,1678222062.8520231,0
295,1678222062.852059,0
296,1678222062.852215,0
297,1678222062.8522701,0
298,1678222062.852444,0
299,1678222062.8525,0
300,1678222063.8564842,1
301,1678222063.856504,0
302,1678222063.85661,0
303,1678222063.856669,0
304,1678222063.856707,0
305,1678222063.856729,0
306,1678222064.857093,0
307,1678222064.85719,0
308,1678222064.857331,0
309,1678222064.8573718,0
310,1678222064.857387,0
311,1678222064.85741,0
312,1678222065.860319,0
313,1678222065.86055,1
314,1678222065.860578,0
315,1678222065.860661,0
316,1678222065.8606899,0
317,1678222065.860713,0
318,1678222066.863643,0
319,1678222066.863692,0
320,1678222066.863859,0
321,1678222066.8639119,0
322,1678222066.863977,0
323,1678222066.8640041,0
324,1678222067.866737,0
325,1678222067.8668659,0
326,1678222067.866903,0
327,1678222067.8669271,0
328,1678222067.866955,0
329,1678222067.866978,0
330,1678222068.868358,0
331,1678222068.868405,0
332,1678222068.868437,0
333,1678222068.8684978,0
334,1678222068.868531,0
335,1678222068.8685591,0
336,1678222069.8732119,0
337,1678222069.87324,0
338,1678222069.873288,0
339,1678222069.873357,0
340,1678222069.873373,0
341,1678222069.8734112,0
342,1678222070.875733,0
343,1678222070.875804,0
344,1678222070.875832,0
345,1678222070.875848,0
346,1678222070.8758569,0
347,1678222070.8758662,0
348,1678222071.878888,0
349,1678222071.878929,0
350,1678222071.878937,0
351,1678222071.8789482,0
352,1678222071.8789601,0
353,1678222071.8789818,0
354,1678222072.882008,0
355,1678222072.882153,0
356,1678222072.8822029,0
357,1678222072.882217,0
358,1678222072.882238,0
359,1678222072.882416,2
360,1678222073.886844,1
361,1678222073.8868659,0
362,1678222073.886998,0
363,1678222073.887048,0
364,1678222073.887072,0
365,1678222073.8871942,1
366,1678222074.8893912,0
367,1678222074.889431,0
368,1678222074.8895302,0
369,1678222074.8895512,0
370,1678222074.889583,0
371,1678222074.88962,0
372,1678222075.8926332,0
373,1678222075.892653,0
374,1678222075.892674,0
375,1678222075.892682,0
376,1678222075.892902,0
377,1678222075.8929229,0
378,1678222076.894971,0
379,1678222076.894986,0
380,1678222076.895047,0
381,1678222076.895102,2
382,1678222076.895113,1
383,1678222076.895117,0
384,1678222077.899075,0
385,1678222077.899128,0
386,1678222077.899158,0
387,1678222077.899171,0
388,1678222077.899179,0
389,1678222077.899199,0
390,1678222078.900078,1
391,1678222078.9001,0
392,1678222078.900206,0
